"name","gps","datetime","no2","o3_1hr","o3_4hr","o3_8hr","co","pm10_1_hr","pm2_5_1_hr","pm10","pm2_5","aqi_co","aqi_no2","aqi_o3_1hr","aqi_o3_4hr","aqi_o3_8hr","aqi_pm10","aqi_pm2_5","aqi_site","date","time"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-22T10:00:00.000","0.002","0.019","0.012","0.010","0.01","11.5","6.8","7.4","2.7","0","1","19","16","15","14","10","15","2024-03-22T00:00:00.000","10:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-15T23:00:00.000","0.000","0.013","0.013","0.014","0.42","2.9",,"5.7","2.1","4","0","13","17","22","11","8","17","2024-02-15T00:00:00.000","23:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-26T07:00:00.000","0.005","0.000","0.000","0.000","0.45","11.8","9.5","11.8",,"5","7","0","0",,"24",,"24","2023-08-26T00:00:00.000","07:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-12T18:00:00.000","0.001","0.028","0.029","0.030","0.00","11.0","8.1","7.9","3.9","0","2","28","37",,"16","16","46","2023-12-12T00:00:00.000","18:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-20T16:00:00.000",,,"0.020","0.013",,"9.0","1.5","12.6","9.2",,,,"25","20","25","37","37","2023-05-20T00:00:00.000","16:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-30T05:00:00.000",,"0.010","0.014","0.015","0.00","3.0","0.9","3.1","1.6","0","0","10","17","23","6","6","17","2023-11-30T00:00:00.000","05:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-11-14T13:00:00.000","0.000","0.032","0.030","0.022","0.49","14.1","2.6","13.7","5.2","5","0","32","38","34","27","20","38","2023-11-14T00:00:00.000","13:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-10T02:00:00.000",,"0.021","0.023","0.023",,"3.1","3.5","3.7","2.7",,,"21","29",,"7","11","35","2023-07-10T00:00:00.000","02:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-11-15T12:00:00.000","0.000","0.037","0.029","0.025","0.49","0.0","4.9","10.1","4.7","5","0","37","37","38","20","18","37","2023-11-15T00:00:00.000","12:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-04T19:00:00.000",,"0.000","0.003","0.006",,"4.5","5.7","7.9","7.7",,,"0","3","10","16","31","31","2023-07-04T00:00:00.000","19:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-06-10T07:00:00.000",,"0.004","0.004","0.009",,"8.6","10.2","6.7","5.5",,,"4","5","14","13","22","22","2023-06-10T00:00:00.000","07:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-22T22:00:00.000",,"0.024","0.026","0.026",,"6.5","2.6","14.4","4.1",,,"24","32","40","29","16","40","2023-10-22T00:00:00.000","22:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-09T11:00:00.000","0.000","0.028","0.018","0.010","0.17","13.9","9.6","8.1","5.5","2","0","28","22","15","16","22","22","2023-10-09T00:00:00.000","11:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-08T04:00:00.000",,"0.011","0.012","0.010",,"3.6","3.5","3.2","3.4",,,"11","15","16","6","14","16","2023-05-08T00:00:00.000","04:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-18T21:00:00.000",,"0.018","0.019","0.021",,"12.9",,"9.9",,,,"18","24","32","20",,"32","2023-10-18T00:00:00.000","21:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-16T10:00:00.000","0.000","0.015","0.012","0.013","0.43","3.8","1.1","7.0","2.0","4","0","15","15","20","13","8","15","2024-02-16T00:00:00.000","10:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-11T07:00:00.000","0.001","0.010","0.006","0.012","0.37","13.9","6.0","9.7","5.6","4","1","10","8","18","19","22","22","2024-01-11T00:00:00.000","07:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-09-09T10:00:00.000","0.000","0.030","0.028","0.028","0.03","12.3","3.2","2.9","3.1","0","0","30","35","43","6","13","43","2023-09-09T00:00:00.000","10:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-01T20:00:00.000","0.004","0.022","0.032","0.033","0.48","8.1","7.9","11.4","7.1","5","3","22","40","51","22","28","40","2024-03-01T00:00:00.000","20:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-11-01T12:00:00.000","0.002","0.035","0.030","0.025","0.10","21.3","6.6","12.3","4.1","1","2","35","37",,"25","16","38","2023-11-01T00:00:00.000","12:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-22T00:00:00.000",,"0.025","0.024","0.030",,"12.5","11.1","13.0","5.7",,,"25","30","47","26","22","47","2024-01-22T00:00:00.000","00:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-26T14:00:00.000","0.000","0.026","0.025","0.020","0.12","3.3","2.4","12.8","6.3","1","1","26","32",,"26","25","31","2023-05-26T00:00:00.000","14:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-21T17:00:00.000","0.000","0.035","0.038","0.038","0.35","13.3","3.0","12.3","6.2","3","0","35","48","58","24","24","48","2024-01-21T00:00:00.000","17:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-04T12:00:00.000","0.000","0.023","0.021","0.018","0.45","14.2","10.5","10.3","5.8","5","0","23","26","28","20","23","26","2024-03-04T00:00:00.000","12:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-12T18:00:00.000","0.000","0.027","0.030","0.029","0.32","0.0","0.5","3.3","3.4","3","0","27","38","45","6","13","38","2024-01-12T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-27T01:00:00.000","0.000","0.029","0.029","0.029","0.01","9.5","2.2","11.3","5.1","0","0","29","36",,"23","20","45","2023-09-27T00:00:00.000","01:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-04-02T12:00:00.000",,"0.027","0.023","0.018",,,,"18.9","12.0",,,"27","29","27","37","47",,"2024-04-02T00:00:00.000","12:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-20T17:00:00.000","0.001","0.016","0.013","0.011",,"2.1","-5.9","3.9","-1.0",,"2","16","17",,"8",,"17","2023-12-20T00:00:00.000","17:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-19T21:00:00.000","0.003","0.019","0.011","0.017","0.17","10.6",,"13.2",,"2","4","19","14",,"26",,"26","2023-04-19T00:00:00.000","21:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-14T20:00:00.000","0.000","0.016","0.021","0.024","0.00","9.2","11.0","21.2","9.0","0","0","16","26","38","42","35","42","2024-03-14T00:00:00.000","20:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-05T20:00:00.000","0.001","0.028","0.030","0.031","0.48","16.4","10.3","13.7","6.3","5","1","28","38","48","27","25","38","2024-03-05T00:00:00.000","20:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-07T01:00:00.000","0.002","0.018","0.015","0.018","0.13","9.3","7.5","16.4","13.7","1","3","18","19","28","33","55","55","2023-05-07T00:00:00.000","01:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-10T04:00:00.000","0.000","0.015","0.016","0.014","0.32","3.9","0.0","1.9","1.1","3","0","15","20","22","3","4","20","2024-01-10T00:00:00.000","04:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-06T20:00:00.000","0.015","0.005","0.021","0.027","0.52","17.3","6.0","15.2","8.2","5","12","5","26","41","30","32","32","2024-03-06T00:00:00.000","20:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-27T19:00:00.000",,"0.019","0.019","0.017",,"5.3","-1.3","10.4","7.3",,,"19","24","26","21","29","29","2023-05-27T00:00:00.000","19:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-06T02:00:00.000",,"0.002","0.002","0.007",,"14.5","14.5","17.7","7.4",,,"2","2","11","35","29","35","2024-03-06T00:00:00.000","02:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-06-30T11:00:00.000","0.001","0.022","0.018","0.020","0.00","1.1","2.0","3.2","3.4","0","1","22","23",,"6","14","31","2023-06-30T00:00:00.000","11:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-16T15:00:00.000","0.000","0.034","0.034","0.032","0.03","13.2","1.8","15.4","8.1","0","0","34","42",,"31","33","50","2023-09-16T00:00:00.000","15:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-14T12:00:00.000",,"0.024","0.019","0.018","0.00","47.9","5.0","17.0","3.5","0","0","24","24","27","34","14","34","2024-02-14T00:00:00.000","12:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-11-12T17:00:00.000","0.000","0.044","0.045","0.046","0.44","4.2","2.5","13.0","7.7","4","0","44","56","71","25","30","56","2023-11-12T00:00:00.000","17:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-06-25T21:00:00.000","0.002","0.025","0.025","0.026","0.11","-1.2","2.2","5.2","4.6","1","3","25","31","41","10","18","41","2023-06-25T00:00:00.000","21:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-12-20T03:00:00.000",,"0.017","0.019","0.023","0.00","2.0","2.1","23.1","9.2","0","0","17","24","35","46","36","46","2023-12-20T00:00:00.000","03:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-09-29T08:00:00.000","0.006","0.011","0.004","0.005","0.20","9.8","6.4","10.7","6.8","2","7","11","5","7","21","27","27","2023-09-29T00:00:00.000","08:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-10T03:00:00.000","0.006","0.001","0.001","0.002","0.48","12.4","12.7","12.4","12.7","5","8","1","2","3","25","51","51","2023-05-10T00:00:00.000","03:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-10-27T00:00:00.000","0.000","0.026","0.026","0.027","0.01","13.9","7.3","9.6","3.8","0","0","26","32",,"19","15","42","2023-10-27T00:00:00.000","00:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-18T04:00:00.000","0.001","0.024","0.026","0.026","0.12","3.4","2.7","8.9","10.1","1","1","24","33","39","18","41","41","2023-08-18T00:00:00.000","04:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-05T05:00:00.000","0.004","0.000","0.000","0.001","0.57","12.1",,"8.9",,"6","5","0","0",,"18",,"18","2023-05-05T00:00:00.000","05:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-12-08T16:00:00.000",,,,"0.034",,"18.6","9.3","9.4","5.0",,,,,,"18","19","19","2023-12-08T00:00:00.000","16:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-06-19T00:00:00.000",,"0.018","0.017","0.018",,"3.4","3.4","7.5","6.0",,,"18","21","28","15","24","28","2023-06-19T00:00:00.000","00:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-11T22:00:00.000","0.006","0.024","0.025","0.027","0.21","14.7","8.3","9.8","6.4","2","5","24","31","41","19","25","31","2023-12-11T00:00:00.000","22:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-17T14:00:00.000","0.001","0.026","0.026","0.025","0.08","3.4","3.4","12.1","8.8","1","1","26","32",,"24","35","39","2023-05-17T00:00:00.000","14:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-06T18:00:00.000","0.006","0.019","0.026","0.029","0.01","4.3","7.0","5.9","5.0","0","8","19","33",,"12","20","44","2023-08-06T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-12T09:00:00.000","0.006","0.008","0.003","0.001","0.42","10.4",,"18.0",,"5","8","8","3",,"36",,"36","2023-04-12T00:00:00.000","09:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-03-25T15:00:00.000",,"0.020","0.020","0.013","0.00","31.3","3.1","16.4","5.9","0","0","20","25","21","32","23","32","2024-03-25T00:00:00.000","15:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-30T21:00:00.000",,"0.016","0.012","0.013",,"5.9","6.0","6.7","3.9",,,"16","15","20","13","15","20","2023-05-30T00:00:00.000","21:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-20T07:00:00.000",,"0.006","0.009","0.011",,,"7.0",,"5.6",,,"6","11","17",,"22","22","2023-10-20T00:00:00.000","07:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-27T08:00:00.000","0.002","0.006","0.004","0.005","0.17","8.9","6.1","13.7","7.1","1","2","6","6","9","27","28","28","2024-03-27T00:00:00.000","08:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-15T07:00:00.000",,"0.002","0.006","0.007",,"15.7","5.8","11.9","7.5",,,"2","8","11","24","30","30","2023-05-15T00:00:00.000","07:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-13T00:00:00.000","0.005","0.018","0.028","0.032","0.02","12.4","4.8","16.6","7.4","0","4","18","35","49","33","29","49","2024-03-13T00:00:00.000","00:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-04-03T04:00:00.000",,"0.009","0.014","0.017","0.00","9.1","6.7","18.3","6.5","0","0","9","18","26","36","26","36","2024-04-03T00:00:00.000","04:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-07T16:00:00.000",,,"0.019","0.017",,"5.6","2.7","3.8","3.0",,,,"24","26","8","12","26","2023-07-07T00:00:00.000","16:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-24T06:00:00.000",,"0.004","0.010","0.016",,"12.6","7.2","9.6","4.0",,,"4","12","24","19","16","24","2023-10-24T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-18T02:00:00.000","0.003","0.021","0.020","0.020","0.20","14.5","2.7","15.3","5.6","2","2","21","25","31","30","22","30","2023-12-18T00:00:00.000","02:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-05T00:00:00.000","0.000","0.012","0.015","0.017","0.46","11.8","5.4","13.3","7.0","5","0","12","19","27","26","27","27","2024-03-05T00:00:00.000","00:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-01T01:00:00.000","0.008","0.004","0.014","0.016","0.18","6.2","1.8","2.9","3.1","2","10","4","17","24","6","12","24","2023-07-01T00:00:00.000","01:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-28T06:00:00.000","0.000","0.006","0.004","0.007","0.39","9.7","4.7","10.0","5.5","4","0","6","6","11","19","22","22","2024-01-28T00:00:00.000","06:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-15T11:00:00.000","0.000","0.019","0.016","0.015","0.05","2.7","2.5","6.6","3.6","0","0","19","20","23","13","14","23","2024-01-15T00:00:00.000","11:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-31T18:00:00.000",,"0.009","0.011","0.012",,"5.4","3.6","5.0","3.6",,,"9","14","19","10","14","19","2023-05-31T00:00:00.000","18:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-21T16:00:00.000",,,,"0.019",,"4.3","0.7","5.0","2.6",,,,,,"9","10",,"2024-02-21T00:00:00.000","16:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-10-16T02:00:00.000","0.000","0.021","0.022","0.023","0.01","0.2","5.5","6.4","4.3","0","0","21","28",,"13","17","35","2023-10-16T00:00:00.000","02:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-14T18:00:00.000","0.000","0.017","0.018","0.020","0.06","6.5","6.2","6.6","4.2","0","0","17","23","31","13","16","31","2024-01-14T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-02-13T23:00:00.000","0.003","0.015","0.010","0.016","0.05","9.1","5.2","11.6","5.2","0","2","15","12","25","23","20","25","2024-02-13T00:00:00.000","23:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-21T18:00:00.000",,"0.017","0.020","0.021",,"3.5","8.3","4.4","5.2",,,"17","25","32","9","21","32","2023-07-21T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-20T20:00:00.000","0.002","0.022","0.019","0.021","0.12","3.2","3.4","13.4","11.6","1","2","22","24",,"27","46","46","2023-05-20T00:00:00.000","20:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-16T07:00:00.000","0.004","0.000","0.000","0.000","0.63","18.3","12.7","14.1","12.4","7","5","0","0",,"28","50","50","2023-07-16T00:00:00.000","07:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-05T22:00:00.000","0.002","0.017","0.017","0.022","0.11","-1.7",,"8.2",,"1","2","17","21",,"16",,"33","2023-04-05T00:00:00.000","22:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-11-24T17:00:00.000",,"0.013","0.013","0.014","0.00","3.7","3.4","4.3","2.6","0","0","13","16","21","8","10","16","2023-11-24T00:00:00.000","17:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-11-15T09:00:00.000","0.004","0.021","0.013","0.011","0.09","11.4","6.9","12.9","6.0","1","5","21","16",,"26","24","26","2023-11-15T00:00:00.000","09:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-16T03:00:00.000","0.000","0.012","0.013","0.013","0.32","6.8","0.9","4.7","2.6","3","0","12","16","20","9","10","16","2024-01-16T00:00:00.000","03:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-05T21:00:00.000",,"0.010","0.011","0.012","0.00","9.0","3.9","6.0","2.0","0","0","10","14","18","12","7","14","2024-01-05T00:00:00.000","21:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-04-06T09:00:00.000",,"0.014","0.015","0.016","0.00",,,"3.6","1.4","0","0","14","19","25","7","5","19","2024-04-06T00:00:00.000","09:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-03T13:00:00.000",,"0.022","0.018","0.012",,"2.4","-1.7","6.1","5.1",,,"22","23","18","12","20","20","2023-09-03T00:00:00.000","13:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-11T05:00:00.000","0.004","0.000","0.000","0.002","0.37","11.4",,"7.8",,"4","5","0","0",,"16",,"16","2023-04-11T00:00:00.000","05:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-18T23:00:00.000","0.007","0.019","0.023","0.025","0.12","3.7","4.6","16.5","17.7","1","9","19","29","39","33","71","71","2023-07-18T00:00:00.000","23:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-06-04T22:00:00.000","0.004","0.021","0.019","0.021","0.17","9.5","6.8","9.7","9.9","2","4","21","23","32","19","40","40","2023-06-04T00:00:00.000","22:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-05T05:00:00.000","0.001","0.006","0.006","0.009","0.47","3.1","4.3","13.4","6.3","5","1","6","7","14","26","25","26","2024-03-05T00:00:00.000","05:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-10T23:00:00.000","0.002","0.028","0.028","0.030","0.09","6.4","4.7","10.4","6.5","1","2","28","35","47","21","26","47","2023-10-10T00:00:00.000","23:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-11T01:00:00.000","0.002","0.009","0.017","0.022","0.15","16.0","7.9","6.8","3.6","1","2","9","22","34","13","14","34","2024-01-11T00:00:00.000","01:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-17T04:00:00.000","0.000","0.003","0.002","0.004","0.38","12.1","1.7","10.1","4.7","4","0","3","3","6","20","18","20","2024-01-17T00:00:00.000","04:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-23T17:00:00.000",,"0.027","0.027","0.024",,"15.9","5.4","8.0","2.1",,,"27","33","37","16","8","37","2023-10-23T00:00:00.000","17:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-22T05:00:00.000","0.010","0.000","0.001","0.001","0.66","24.5","18.9","11.1","9.3","7","13","0","1",,"22","37","37","2023-07-22T00:00:00.000","05:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-06-07T20:00:00.000","0.018","0.001","0.008","0.014","0.36","26.6","13.4","12.9","11.0","4","23","1","10","22","26","44","44","2023-06-07T00:00:00.000","20:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-02T18:00:00.000",,"0.002","0.012","0.012",,"11.6","5.1","8.5","9.7",,,"2","15","19","17","39","39","2023-07-02T00:00:00.000","18:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-06T06:00:00.000","0.000","0.025","0.026","0.026","0.09","5.2","2.8","6.7","5.7","1","0","25","32","39","13","23","39","2023-08-06T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-13T19:00:00.000","0.021","0.002","0.011","0.021","0.27","34.9","14.1","28.9","22.6","3","26","2","14","32","58","90","90","2023-05-13T00:00:00.000","19:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-17T15:00:00.000","0.001","0.032","0.028","0.018","0.29","7.0",,"15.9","15.1","3","1","32","35","27","32","60","60","2023-08-17T00:00:00.000","15:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-10-29T02:00:00.000","0.012","0.001","0.001","0.008","0.24","16.7","14.4","7.3","4.4","3","14","1","2",,"15","18","18","2023-10-29T00:00:00.000","02:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-04T22:00:00.000","0.019","0.010","0.018","0.025","0.21","17.1","7.5","16.7","13.3","2","23","10","23","39","33","53","53","2023-08-04T00:00:00.000","22:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-05T16:00:00.000",,,"0.031","0.029","0.00","7.2","1.1","12.8","8.8","0",,,"38",,"26","35","45","2023-09-05T00:00:00.000","16:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-18T05:00:00.000","0.001","0.023","0.019","0.012","0.27","8.2","9.3","8.9","7.1","3","1","23","24","18","18","28","28","2023-05-18T00:00:00.000","05:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-20T06:00:00.000","0.000","0.018","0.019","0.019","0.35","14.3","6.2","10.4","5.1","3","0","18","24","29","20","20","24","2024-01-20T00:00:00.000","06:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-16T14:00:00.000","0.002","0.023","0.018","0.010","0.45","12.9","6.6","19.6","15.5","5","2","23","22",,"39","62","62","2023-05-16T00:00:00.000","14:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-27T15:00:00.000","0.000","0.049","0.043","0.032","0.19","43.3","16.3","13.1","7.0","2","0","49","54","49","26","28","54","2024-03-27T00:00:00.000","15:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-09T13:00:00.000",,"0.024","0.018","0.015","0.00","4.5","0.0","5.3","1.9","0","0","24","23","23","10","7","24","2024-01-09T00:00:00.000","13:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-05T08:00:00.000",,"0.013","0.015","0.014",,"0.3","1.1","4.0","6.7",,,"13","18",,"8","27","27","2023-07-05T00:00:00.000","08:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-13T21:00:00.000","0.016","0.002","0.003","0.014","0.46","43.4","28.9","28.7","23.2","5","20","2","3","21","57","93","93","2023-05-13T00:00:00.000","21:00"
